Date,Exercise,Category,Weight (lbs),Reps,Distance,Distance Unit,Time
2020-04-07,Barbell Hip Thrust,Hamstrings,115.0,8,,,
2020-04-07,Barbell Hip Thrust,Hamstrings,115.0,8,,,
2020-04-07,Barbell Hip Thrust,Hamstrings,115.0,8,,,
2020-04-07,Resistance Band Bicep Curls,Biceps,0.0,10,,,
2020-04-07,Resistance Band Bicep Curls,Biceps,0.0,10,,,
2020-04-07,Resistance Band Tricep Extensions,Biceps,0.0,10,,,
2020-04-07,Resistance Band Tricep Extensions,Biceps,0.0,10,,,
2020-04-07,Sitting Calf Raise,Calves,120.0,8,,,
2020-04-07,Sitting Calf Raise,Calves,120.0,8,,,
2020-04-07,Sitting Calf Raise,Calves,120.0,8,,,
2020-04-08,Sit Ups,Abs,0.0,8,,,
2020-04-08,Sit Ups,Abs,0.0,8,,,
2020-04-08,Russian Twists,Abs,0.0,8,,,
2020-04-08,Russian Twists,Abs,0.0,8,,,
2020-04-08,Lying Leg Raises,Abs,0.0,5,,,
2020-04-08,Lying Leg Raises,Abs,0.0,5,,,
2020-04-08,Plank Knee Raises,Abs,0.0,5,,,
2020-04-08,Plank Knee Raises,Abs,0.0,5,,,
2020-04-09,Conventional Deadlift,Hamstrings,195.0,5,,,
2020-04-09,Conventional Deadlift,Hamstrings,195.0,5,,,
2020-04-09,Conventional Deadlift,Hamstrings,195.0,5,,,
2020-04-09,Conventional Deadlift,Hamstrings,195.0,5,,,
2020-04-09,Conventional Deadlift,Hamstrings,195.0,5,,,
2020-04-09,Barbell Shoulder Press,Shoulders,80.0,5,,,
2020-04-09,Barbell Shoulder Press,Shoulders,80.0,5,,,
2020-04-09,Barbell Shoulder Press,Shoulders,80.0,5,,,
2020-04-09,Barbell Shoulder Press,Shoulders,80.0,5,,,
2020-04-09,Barbell Back Squat,Quads,105.0,8,,,
